dataset_group,project_version,task_id,title,image_url,condition,annotator_id,active_time,iou,iou_manual,iou_corner,rmse_px,layout_2d_iou,layout_3d_iou,layout_depth_rmse,layout_delta1,layout_used,layout_gate_reason,reliability_used,reliability_gate_reason,pointwise_rmse_px,pointwise_rmse_used,pointwise_best_shift,pointwise_gate_reason,boundary_mse,boundary_rmse_px,pred_n_points,pred_n_pairs,pred_pair_coverage,pred_odd_points,ann_n_points,ann_n_pairs,ann_pair_coverage,ann_odd_points,pairing_warning,pairing_failure_reason,boundary_method_used,consensus_uid,iou_to_consensus,consensus_uid_loo,iou_to_consensus_loo,iou_to_others_median,quality,scope,difficulty,model_issue,tool_issue,scope_missing,is_oos,is_occlusion,is_fail,is_residual,is_normal,n_corners,has_manual_poly,task_scope_n_total,task_scope_n_in_scope,task_scope_n_oos,task_scope_n_unknown,task_scope_oos_rate,task_scope_unknown_rate,task_scope_majority,task_scope_is_mixed,task_scope_has_unknown,analysis_role
Manual_Test,v1.0,459,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/b8cTxDM8gDG_f63819c407e64c2897b703080766cb60.png,semi,2,188.28199999999998,1.0,1.0,1.0,0.0,,,,,False,scope_missing,False,scope_missing,0.0,True,0,,0.0,0.0,8,4,1.0,False,8,4,1.0,False,False,,connect,,,,,,normal,,,,,True,,False,False,False,,8,True,1,0,0,1,0.0,1.0,unknown,False,True,performance
Manual_Test,v1.0,461,rPc6DW4iMge_7316bf706e0d46368334c0c989210e09.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/rPc6DW4iMge_7316bf706e0d46368334c0c989210e09.png,semi,2,7.509,1.0,1.0,1.0,0.0,,,,,False,scope_missing,False,scope_missing,0.0,True,0,,0.0,0.0,8,4,1.0,False,8,4,1.0,False,False,,connect,,,,,,normal,,,,,True,,False,False,False,,8,True,1,0,0,1,0.0,1.0,unknown,False,True,performance
Manual_Test,v1.0,462,UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596.png,semi,2,2121.889,0.8862438676752229,,0.8862438676752229,9.109371777684927,,,,,False,scope_missing,False,scope_missing,,False,,n_pairs_mismatch,101.96075439453125,10.097561804442261,12,6,1.0,False,8,4,1.0,False,False,,connect,,,,,,complex,,,,,True,,False,False,False,,8,False,1,0,0,1,0.0,1.0,unknown,False,True,performance
Manual_Test,v1.0,463,uNb9QFRL6hY_01ea3de3141a4adaa917cebb3db3c086.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/uNb9QFRL6hY_01ea3de3141a4adaa917cebb3db3c086.png,semi,2,80.294,1.0,1.0,1.0,0.0,,,,,False,scope_missing,False,scope_missing,0.0,True,0,,0.0,0.0,12,6,1.0,False,12,6,1.0,False,False,,connect,,,,,,normal,,,,,True,,False,False,False,,12,True,1,0,0,1,0.0,1.0,unknown,False,True,performance
Manual_Test,v1.0,464,Z6MFQCViBuw_451088e169fd4fe3b14d1f26b18d9a27.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/Z6MFQCViBuw_451088e169fd4fe3b14d1f26b18d9a27.png,semi,2,320.776,1.0,1.0,1.0,0.0,,,,,False,scope_missing,False,scope_missing,0.0,True,0,,0.0,0.0,8,4,1.0,False,8,4,1.0,False,False,,connect,,,,,,unknown,,,,,True,,False,False,False,,8,True,1,0,0,1,0.0,1.0,unknown,False,True,performance
Manual_Test,v1.0,465,B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5.png,semi,2,147.437,1.0,1.0,1.0,0.0,,,,,False,scope_missing,False,scope_missing,0.0,True,0,,0.0,0.0,8,4,1.0,False,8,4,1.0,False,False,,connect,,,,,,unknown,,,,,True,,False,False,False,,8,True,1,0,0,1,0.0,1.0,unknown,False,True,performance
Manual_Test,v1.0,474,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97.png,semi,1,27.499,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,True,,False,excluded_from_consensus,0.0,True,0,,0.0,0.0,12,6,1.0,False,12,6,1.0,False,False,,connect,,,,,,normal,normal,,,,False,False,False,False,False,True,12,True,4,3,1,0,0.25,0.0,in_scope,True,False,performance
Manual_Test,v1.0,474,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97.png,semi,2,628.372,1.0,1.0,1.0,0.0,,,,,False,out_of_scope,False,oos_or_unknown,0.0,True,0,,0.0,0.0,12,6,1.0,False,12,6,1.0,False,False,,connect,,,,,,occlusion;oos_insufficient;residual,oos_insufficient,occlusion;residual,,,False,True,True,False,True,False,12,True,4,3,1,0,0.25,0.0,in_scope,True,False,performance
Manual_Test,v1.0,474,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97.png,semi,3,1124.848,0.9604076246752072,1.0,0.9604076246752072,3.376038620624595,0.9945566253640641,0.992865990271136,0.01961585134267807,1.0,True,,False,excluded_from_consensus,3.3200874521618315,True,0,,2.0254862308502197,1.4231957809276345,12,6,1.0,False,12,6,1.0,False,False,,connect,,,,,,corner_drift;normal;occlusion,normal,occlusion,corner_drift,,False,False,True,False,False,True,12,True,4,3,1,0,0.25,0.0,in_scope,True,False,performance
Manual_Test,v1.0,474,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97.png,semi,4,14.729,1.0,1.0,1.0,5.84207588922869,0.9549285581803598,0.9509160409068775,0.0769195556640625,1.0,True,,False,excluded_from_consensus,4.29627237428994,True,0,,9.500301361083984,3.082255888320109,12,6,1.0,False,12,6,1.0,False,False,,connect,,,,,,normal,normal,,,,False,False,False,False,False,True,12,True,4,3,1,0,0.25,0.0,in_scope,True,False,performance
Manual_Test,v1.0,475,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c.png,semi,1,176.504,0.4161883959106334,,0.4161883959106334,121.25717910261908,0.17528231810483477,0.15979210678112998,0.8628100156784058,0.1829681396484375,True,,True,,121.07841435150611,True,0,,9416.70703125,97.03971883332103,8,4,1.0,False,8,4,1.0,False,False,,connect,2,0.7502751350402832,2,0.7502751350402832,0.7502751350402832,fail;normal,normal,,fail,,False,False,False,True,False,True,8,False,4,4,0,0,0.0,0.0,in_scope,False,False,performance
Manual_Test,v1.0,475,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c.png,semi,2,1622.9589999999998,0.4937043604887164,,0.4937043604887164,102.07304014241649,0.2767825825575233,0.2617167530943909,0.7755314111709595,0.27149200439453125,True,,True,,102.07302456452439,True,0,,10237.287109375,101.17947968523558,8,4,1.0,False,8,4,1.0,False,False,,connect,2,1.0,4,0.8105500936508179,0.8105500936508179,fail;low_quality;normal;occlusion;residual,normal,occlusion;low_quality;residual,fail,,False,False,True,True,True,True,8,False,4,4,0,0,0.0,0.0,in_scope,False,False,performance
Manual_Test,v1.0,475,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c.png,semi,3,82.489,0.4897527954083675,,0.4897527954083675,108.45972054648831,0.21027119463169547,0.19140501199424906,0.7747441530227661,0.2638225555419922,True,,True,,108.38021271344923,True,0,,9649.1259765625,98.22996475904132,8,4,1.0,False,8,4,1.0,False,False,,connect,2,0.9617724418640137,4,0.7958537340164185,0.7958537340164185,fail;low_texture;normal;occlusion;residual,normal,occlusion;low_texture;residual,fail,,False,False,True,True,True,True,8,False,4,4,0,0,0.0,0.0,in_scope,False,False,performance
Manual_Test,v1.0,475,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c.png,semi,4,32.645,0.5165761659834641,,0.5165761659834641,87.92156859532722,0.18167563464936237,0.16560189257350813,0.8973497748374939,0.20719146728515625,True,,True,,87.70383345295546,True,0,,12458.806640625,111.61902454610953,8,4,1.0,False,8,4,1.0,False,False,,connect,2,0.8105500936508179,2,0.8105500936508179,0.7958537340164185,fail;normal,normal,,fail,,False,False,False,True,False,True,8,False,4,4,0,0,0.0,0.0,in_scope,False,False,performance
Manual_Test,v1.0,476,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2.png,semi,1,65.168,0.9494358524342081,1.0,0.9494358524342081,9.579954961596567,,,,,False,out_of_scope,False,oos_or_unknown,9.520464889331002,True,0,,74.80180358886719,8.648803592917762,16,8,1.0,False,16,8,1.0,False,False,,connect,,,,,,oos_split_level,oos_split_level,,,,False,True,False,False,False,False,16,True,4,0,4,0,1.0,0.0,oos,False,False,performance
Manual_Test,v1.0,476,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2.png,semi,2,1665.756,0.9435030593246246,1.0,0.9435030593246246,13.739778931358211,,,,,False,out_of_scope,False,oos_or_unknown,,False,,odd_points,966.055419921875,31.081432076432304,16,8,1.0,False,15,7,0.9333333333333333,True,True,,connect,,,,,,oos_split_level;residual,oos_split_level,residual,,,False,True,False,False,True,False,15,True,4,0,4,0,1.0,0.0,oos,False,False,performance
Manual_Test,v1.0,476,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2.png,semi,3,155.877,0.9578051563154847,,0.9578051563154847,6.847734796529933,,,,,False,out_of_scope,False,oos_or_unknown,6.537634836122945,True,0,,34.6331787109375,5.884996067198133,16,8,1.0,False,16,8,1.0,False,False,,connect,,,,,,corner_drift;low_quality;oos_split_level;residual,oos_split_level,low_quality;residual,corner_drift,,False,True,False,False,True,False,16,False,4,0,4,0,1.0,0.0,oos,False,False,performance
Manual_Test,v1.0,476,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2.png,semi,4,238.492,1.0,1.0,1.0,0.0,,,,,False,out_of_scope,False,oos_or_unknown,0.0,True,0,,0.0,0.0,16,8,1.0,False,16,8,1.0,False,False,,connect,,,,,,oos_split_level,oos_split_level,,,,False,True,False,False,False,False,16,True,4,0,4,0,1.0,0.0,oos,False,False,performance
Manual_Test,v1.0,477,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359.png,semi,1,45.89,0.9830066561719312,1.0,0.9830066561719312,0.0,0.9272864827772112,0.9269497621535256,0.06264057010412216,0.9815139770507812,True,,False,excluded_from_consensus,,False,,n_pairs_mismatch,59.131752014160156,7.689717290912596,12,6,1.0,False,8,4,1.0,False,False,,connect,,,,,,corner_duplicate;normal,normal,,corner_duplicate,,False,False,False,False,False,True,8,True,4,3,0,1,0.0,0.25,in_scope,False,True,performance
Manual_Test,v1.0,477,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359.png,semi,2,66.32,0.9830066561719312,1.0,0.9830066561719312,4.922805022350893,,,,,False,scope_missing,False,scope_missing,,False,,n_pairs_mismatch,12.325286865234375,3.510738791940291,12,6,1.0,False,8,4,1.0,False,False,,connect,,,,,,normal,,,,,True,,False,False,False,,8,True,4,3,0,1,0.0,0.25,in_scope,False,True,performance
Manual_Test,v1.0,477,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359.png,semi,3,105.164,0.9683685948860179,,0.9683685948860179,8.480510104196863,0.8589582588423764,0.8327218200600542,0.1526901125907898,0.6330471038818359,True,,False,excluded_from_consensus,,False,,n_pairs_mismatch,107.66680145263672,10.376261439104004,12,6,1.0,False,8,4,1.0,False,False,,connect,,,,,,corner_duplicate;low_texture;normal;occlusion;residual,normal,occlusion;low_texture;residual,corner_duplicate,,False,False,True,False,True,True,8,False,4,3,0,1,0.0,0.25,in_scope,False,True,performance
Manual_Test,v1.0,477,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359.png,semi,4,11.018,1.0,1.0,1.0,12.810226163675667,0.9737734143951712,0.9645318634334362,0.03763287514448166,0.9966087341308594,True,,False,excluded_from_consensus,12.665317329681221,True,0,,16.851224899291992,4.105024348197218,12,6,1.0,False,12,6,1.0,False,False,,connect,,,,,,normal,normal,,,,False,False,False,False,False,True,12,True,4,3,0,1,0.0,0.25,in_scope,False,True,performance
Manual_Test,v1.0,479,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945.png,semi,1,14.294,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,True,,False,excluded_from_consensus,0.0,True,0,,0.0,0.0,8,4,1.0,False,8,4,1.0,False,False,,connect,,,,,,normal,normal,,,,False,False,False,False,False,True,8,True,4,3,0,1,0.0,0.25,in_scope,False,True,performance
Manual_Test,v1.0,479,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945.png,semi,2,3.13,1.0,1.0,1.0,0.0,,,,,False,scope_missing,False,scope_missing,0.0,True,0,,0.0,0.0,8,4,1.0,False,8,4,1.0,False,False,,connect,,,,,,normal,,,,,True,,False,False,False,,8,True,4,3,0,1,0.0,0.25,in_scope,False,True,performance
Manual_Test,v1.0,479,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945.png,semi,3,15.603,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,True,,False,excluded_from_consensus,0.0,True,0,,0.0,0.0,8,4,1.0,False,8,4,1.0,False,False,,connect,,,,,,normal,normal,,,,False,False,False,False,False,True,8,True,4,3,0,1,0.0,0.25,in_scope,False,True,performance
Manual_Test,v1.0,479,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945.png,semi,4,32.612,0.9211248221283117,1.0,0.9211248221283117,21.185900099457196,,,,,False,low_coverage,False,excluded_from_consensus,,False,,low_coverage,15114.87890625,122.94258377897383,8,4,1.0,False,8,3,0.75,False,True,,connect,,,,,,normal,normal,,,,False,False,False,False,False,True,8,True,4,3,0,1,0.0,0.25,in_scope,False,True,performance
Manual_Test,v1.0,480,e9zR4mvMWw7_0977162f6d4e47f7b3764379ba68d8db.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/e9zR4mvMWw7_0977162f6d4e47f7b3764379ba68d8db.png,semi,1,9.869,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,True,,False,excluded_from_consensus,0.0,True,0,,0.0,0.0,8,4,1.0,False,8,4,1.0,False,False,,connect,,,,,,normal,normal,,,,False,False,False,False,False,True,8,True,4,3,0,1,0.0,0.25,in_scope,False,True,performance
Manual_Test,v1.0,480,e9zR4mvMWw7_0977162f6d4e47f7b3764379ba68d8db.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/e9zR4mvMWw7_0977162f6d4e47f7b3764379ba68d8db.png,semi,2,11.456,1.0,1.0,1.0,0.0,,,,,False,scope_missing,False,scope_missing,0.0,True,0,,0.0,0.0,8,4,1.0,False,8,4,1.0,False,False,,connect,,,,,,normal,,,,,True,,False,False,False,,8,True,4,3,0,1,0.0,0.25,in_scope,False,True,performance
Manual_Test,v1.0,480,e9zR4mvMWw7_0977162f6d4e47f7b3764379ba68d8db.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/e9zR4mvMWw7_0977162f6d4e47f7b3764379ba68d8db.png,semi,3,159.591,1.0,1.0,1.0,2.5600000000000023,0.9739825679343299,0.9739825679343302,0.025953637436032295,1.0,True,,False,excluded_from_consensus,2.55999754622461,True,0,,1.202981948852539,1.0968053377206637,8,4,1.0,False,8,4,1.0,False,False,,connect,,,,,,corner_drift;normal,normal,,corner_drift,,False,False,False,False,False,True,8,True,4,3,0,1,0.0,0.25,in_scope,False,True,performance
Manual_Test,v1.0,480,e9zR4mvMWw7_0977162f6d4e47f7b3764379ba68d8db.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/e9zR4mvMWw7_0977162f6d4e47f7b3764379ba68d8db.png,semi,4,11.828,1.0,,1.0,21.951258952856097,0.8823565120055231,0.8317247051393092,0.24398420751094818,0.8457660675048828,True,,False,excluded_from_consensus,21.920291421999632,True,0,,147.17379760742188,12.13152082829774,8,4,1.0,False,8,4,1.0,False,False,,connect,,,,,,normal,normal,,,,False,False,False,False,False,True,8,False,4,3,0,1,0.0,0.25,in_scope,False,True,performance
Manual_Test,v1.0,491,uNb9QFRL6hY_26b3b14f6ce047489259ab14d131122d.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/uNb9QFRL6hY_26b3b14f6ce047489259ab14d131122d.png,semi,1,19.298000000000002,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,True,,False,excluded_from_consensus,0.0,True,0,,0.0,0.0,8,4,1.0,False,8,4,1.0,False,False,,connect,,,,,,normal;occlusion,normal,occlusion,,,False,False,True,False,False,True,8,True,4,3,0,1,0.0,0.25,in_scope,False,True,performance
Manual_Test,v1.0,491,uNb9QFRL6hY_26b3b14f6ce047489259ab14d131122d.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/uNb9QFRL6hY_26b3b14f6ce047489259ab14d131122d.png,semi,2,135.21,1.0,1.0,1.0,0.0,,,,,False,scope_missing,False,scope_missing,0.0,True,0,,0.0,0.0,8,4,1.0,False,8,4,1.0,False,False,,connect,,,,,,normal,,,,,True,,False,False,False,,8,True,4,3,0,1,0.0,0.25,in_scope,False,True,performance
Manual_Test,v1.0,491,uNb9QFRL6hY_26b3b14f6ce047489259ab14d131122d.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/uNb9QFRL6hY_26b3b14f6ce047489259ab14d131122d.png,semi,3,232.393,0.9863475031130946,1.0,0.9863475031130946,4.136990210285734,0.9797638098271343,0.9682836416850363,0.03603772446513176,1.0,True,,False,excluded_from_consensus,4.136985013783886,True,0,,13.772316932678223,3.7111072381000016,8,4,1.0,False,8,4,1.0,False,False,,connect,,,,,,corner_drift;normal;occlusion,normal,occlusion,corner_drift,,False,False,True,False,False,True,8,True,4,3,0,1,0.0,0.25,in_scope,False,True,performance
Manual_Test,v1.0,491,uNb9QFRL6hY_26b3b14f6ce047489259ab14d131122d.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/uNb9QFRL6hY_26b3b14f6ce047489259ab14d131122d.png,semi,4,4.109,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,True,,False,excluded_from_consensus,0.0,True,0,,0.0,0.0,8,4,1.0,False,8,4,1.0,False,False,,connect,,,,,,normal,normal,,,,False,False,False,False,False,True,8,True,4,3,0,1,0.0,0.25,in_scope,False,True,performance
Manual_Test,v1.0,492,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76.png,semi,1,24.294,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,True,,False,excluded_from_consensus,0.0,True,0,,0.0,0.0,8,4,1.0,False,8,4,1.0,False,False,,connect,,,,,,normal,normal,,,,False,False,False,False,False,True,8,True,4,3,0,1,0.0,0.25,in_scope,False,True,performance
Manual_Test,v1.0,492,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76.png,semi,2,7.111,1.0,1.0,1.0,0.0,,,,,False,scope_missing,False,scope_missing,0.0,True,0,,0.0,0.0,8,4,1.0,False,8,4,1.0,False,False,,connect,,,,,,normal,,,,,True,,False,False,False,,8,True,4,3,0,1,0.0,0.25,in_scope,False,True,performance
Manual_Test,v1.0,492,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76.png,semi,3,81.968,0.9973446912566676,1.0,0.9973446912566676,0.7463618425401528,0.9966065369880766,0.9937816881531545,0.010171190835535526,1.0,True,,False,excluded_from_consensus,0.7463561789855307,True,0,,0.34244751930236816,0.5851901565323602,8,4,1.0,False,8,4,1.0,False,False,,connect,,,,,,corner_drift;normal,normal,,corner_drift,,False,False,False,False,False,True,8,True,4,3,0,1,0.0,0.25,in_scope,False,True,performance
Manual_Test,v1.0,492,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76.png,semi,4,2.226,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,True,,False,excluded_from_consensus,0.0,True,0,,0.0,0.0,8,4,1.0,False,8,4,1.0,False,False,,connect,,,,,,normal,normal,,,,False,False,False,False,False,True,8,True,4,3,0,1,0.0,0.25,in_scope,False,True,performance
Manual_Test,v1.0,493,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814.png,semi,1,178.971,0.8692310488908669,0.9526788587503159,0.8692310488908669,70.29521612857798,0.8199464212324621,0.7903523828228712,0.5383374691009521,0.709930419921875,True,,False,excluded_from_consensus,,False,,n_pairs_mismatch,5103.50341796875,71.4388089064253,16,8,1.0,False,14,7,1.0,False,False,,connect,,,,,,normal,normal,,,,False,False,False,False,False,True,14,True,3,2,0,1,0.0,0.3333333333333333,in_scope,False,True,performance
Manual_Test,v1.0,493,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814.png,semi,2,78.599,0.7777833479382942,1.0,0.7777833479382942,0.0,,,,,False,scope_missing,False,scope_missing,,False,,n_pairs_mismatch,1086.652587890625,32.964413962493325,16,8,1.0,False,8,4,1.0,False,False,,connect,,,,,,fail,,,,,True,,False,False,False,,8,True,3,2,0,1,0.0,0.3333333333333333,in_scope,False,True,performance
Manual_Test,v1.0,493,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814.png,semi,3,121.73400000000001,0.8051130063025252,,0.8051130063025252,0.0,0.9703851998161748,0.969035053328029,0.24450841546058655,0.8338890075683594,True,,False,excluded_from_consensus,,False,,n_pairs_mismatch,1117.9610595703125,33.43592468543845,16,8,1.0,False,8,4,1.0,False,False,,connect,,,,,,corner_duplicate;low_quality;normal;occlusion;overextend_adjacent,normal,occlusion;low_quality,overextend_adjacent;corner_duplicate,,False,False,True,False,False,True,8,False,3,2,0,1,0.0,0.3333333333333333,in_scope,False,True,performance
Manual_Test,v1.0,494,B6ByNegPMKs_c36b46ddcadf4896a2aa0abca657f33d.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/B6ByNegPMKs_c36b46ddcadf4896a2aa0abca657f33d.png,semi,1,19.865000000000002,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,True,,False,excluded_from_consensus,0.0,True,0,,0.0,0.0,8,4,1.0,False,8,4,1.0,False,False,,connect,,,,,,normal,normal,,,,False,False,False,False,False,True,8,True,3,2,0,1,0.0,0.3333333333333333,in_scope,False,True,performance
